survey_id,source_file,source_id,language,theme,type,year,title,url,normalized_url,publisher_or_venue,relevance,cash_etf_use
LIT190,lit_en_momentum.csv,EN-057,EN,,working-nber,2012,Tail Risk in Momentum Strategy Returns,https://doi.org/10.3386/w18169,https://doi.org/10.3386/w18169,NBER working paper,Daniel-Jagannathan-Kim: hidden Markov model of momentum tail risk; regime-switching crash detection.,
LIT191,lit_en_momentum.csv,EN-058,EN,,journal,2015,Market volatility and momentum,https://doi.org/10.1016/j.jempfin.2014.11.009,https://doi.org/10.1016/j.jempfin.2014.11.009,Journal of Empirical Finance,"Wang-Xu: market volatility forecasts momentum payoffs, especially after down markets.",
LIT192,lit_en_momentum.csv,EN-062,EN,,journal,2018,Risk Everywhere: Modeling and Managing Volatility,https://doi.org/10.1093/rfs/hhy041,https://doi.org/10.1093/rfs/hhy041,The Review of Financial Studies,Bollerslev et al: realized-vol modeling across assets; the estimation layer under any vol-managed book.,
LIT193,lit_en_momentum.csv,EN-063,EN,,journal,2018,Risk-managed industry momentum and momentum crashes,https://doi.org/10.1080/14697688.2017.1420211,https://doi.org/10.1080/14697688.2017.1420211,Quantitative Finance,Risk-managed industry momentum: constant-vol scaling fixes industry momentum crashes; sector-level fix relevant to ETF rotation.,
LIT194,lit_en_momentum.csv,EN-064,EN,,journal,2018,The Impact of Volatility Targeting,https://doi.org/10.3905/jpm.2018.45.1.014,https://doi.org/10.3905/jpm.2018.45.1.014,The Journal of Portfolio Management,Man/AHL study: vol targeting improves Sharpe mainly for risk assets and cuts left tails; supports our 16% vol target.,
LIT195,lit_en_momentum.csv,EN-065,EN,,journal,2020,"Left-tail momentum: Underreaction to bad news, costly arbitrage and equity returns",https://doi.org/10.1016/j.jfineco.2019.07.006,https://doi.org/10.1016/j.jfineco.2019.07.006,Journal of Financial Economics,Left-tail momentum: stocks with recent large losses keep underperforming; asymmetric-tail complement to winner momentum.,
LIT196,lit_en_momentum.csv,EN-066,EN,,journal,2020,On the performance of volatility-managed portfolios,https://doi.org/10.1016/j.jfineco.2020.04.015,https://doi.org/10.1016/j.jfineco.2020.04.015,Journal of Financial Economics,Cederburg et al: vol-managed portfolios fail in real-time spanning tests for most factors; sobering counterpoint.,
LIT197,lit_en_momentum.csv,EN-067,EN,,journal,2020,Strategic Rebalancing,https://doi.org/10.3905/jpm.2020.1.150,https://doi.org/10.3905/jpm.2020.1.150,The Journal of Portfolio Management,Strategic rebalancing: mechanical rebalance timing interacts with momentum; trade-scheduling insight for weekly rebalances.,
LIT198,lit_en_momentum.csv,EN-068,EN,,journal,2021,Do limits to arbitrage explain the benefits of volatility-managed portfolios?,https://doi.org/10.1016/j.jfineco.2021.02.009,https://doi.org/10.1016/j.jfineco.2021.02.009,Journal of Financial Economics,Barroso-Detzel: vol management's benefits survive costs mainly for momentum; limits-to-arbitrage explanation.,
LIT199,lit_en_momentum.csv,EN-069,EN,,journal,2022,Isolating momentum crashes,https://doi.org/10.1016/j.jempfin.2021.12.001,https://doi.org/10.1016/j.jempfin.2021.12.001,Journal of Empirical Finance,Dierkes-Krupski: ex-ante beta/vol crash indicator isolates momentum crashes; implementable overlay that beats prior fixes.,
LIT200,lit_en_momentum.csv,EN-070,EN,,journal,2023,Commodity momentum decomposition,https://doi.org/10.1002/fut.22382,https://doi.org/10.1002/fut.22382,Journal of Futures Markets,Commodity momentum decomposition: separates auto-covariance vs cross-covariance sources; diagnostic for signal design.,
LIT201,lit_en_momentum.csv,EN-071,EN,,journal,2023,Enhanced momentum strategies,https://doi.org/10.1016/j.jbankfin.2022.106712,https://doi.org/10.1016/j.jbankfin.2022.106712,Journal of Banking & Finance,"Hanauer-Windmueller: enhanced (vol-scaled, crash-aware) momentum works internationally after costs.",
LIT202,lit_en_momentum.csv,EN-072,EN,,journal,2023,Momentum Crashes and the 52-Week High,https://doi.org/10.1080/0015198x.2023.2183706,https://doi.org/10.1080/0015198x.2023.2183706,Financial Analysts Journal,Byun-Jeon 2023: neutralizing the 52-week-high effect attenuates momentum crashes and lifts Sharpe.,
LIT203,lit_en_momentum.csv,EN-073,EN,,working-ssrn,2023,"Momentum, Market Volatility, and Reversal",https://doi.org/10.2139/ssrn.4478316,https://doi.org/10.2139/ssrn.4478316,SSRN working paper,Butt-Kolari-Sadaqat 2023-24 SSRN: switch momentum-to-reversal when volatility is high; constant-leverage crash avoidance.,
LIT204,lit_en_momentum.csv,EN-074,EN,,journal,2024,Decomposing momentum: The forgotten component,https://doi.org/10.1016/j.jbankfin.2024.107292,https://doi.org/10.1016/j.jbankfin.2024.107292,Journal of Banking & Finance,Buesing et al 2024: the 'forgotten' overnight/intraday component of momentum; decomposition matters for T+1 fills.,
LIT205,lit_en_momentum.csv,EN-075,EN,,journal,2025,Momentum is still there conditional on volatility-amplified pessimism,https://doi.org/10.1016/j.jempfin.2025.101653,https://doi.org/10.1016/j.jempfin.2025.101653,Journal of Empirical Finance,2025: momentum survives conditional on volatility-amplified pessimism; newest regime-conditioning evidence.,
LIT206,lit_en_momentum.csv,EN-076,EN,,journal,2025,"Understanding price momentum, market fluctuations, and crashes: insights from the extended Samuelson model",https://doi.org/10.1186/s40854-024-00743-y,https://doi.org/10.1186/s40854-024-00743-y,Financial Innovation,"2025: extended Samuelson model linking momentum, fluctuations and crashes in one framework.",
LIT207,lit_en_momentum.csv,EN-077,EN,,arxiv,2026,Tail Risk Management with Puts and Trend Following: A CVaR Framework for Crashes,https://arxiv.org/abs/2607.00883,https://arxiv.org/abs/2607.00883,arXiv preprint,2026 arXiv: CVaR framework combining puts with trend following for crash protection; overlay cost-benefit analysis.,
LIT208,lit_en_momentum.csv,EN-078,EN,,arxiv,2026,Taming the Black Swan: A Momentum-Gated Hierarchical Optimisation Framework,https://arxiv.org/abs/2604.09060,https://arxiv.org/abs/2604.09060,arXiv preprint,2026 arXiv: momentum-gated hierarchical optimisation aimed at black-swan drawdowns; recent crash-management design.,
LIT209,lit_en_momentum.csv,EN-079,EN,,journal,2007,"Momentum, reversal, and the trading behaviors of institutions",https://doi.org/10.1016/j.finmar.2006.09.002,https://doi.org/10.1016/j.finmar.2006.09.002,Journal of Financial Markets,Gutierrez-Pirinsky: institutions trade residual returns; why residual momentum has a distinct clientele.,
LIT210,lit_en_momentum.csv,EN-081,EN,,journal,2013,Short-term residual reversal,https://doi.org/10.1016/j.finmar.2012.10.005,https://doi.org/10.1016/j.finmar.2012.10.005,Journal of Financial Markets,Blitz et al: short-term residual reversal profits; the mean-reversion mirror of residual momentum at short horizons.,
LIT211,lit_en_momentum.csv,EN-082,EN,,journal,2018,Alpha Momentum and Price Momentum,https://doi.org/10.3390/ijfs6020049,https://doi.org/10.3390/ijfs6020049,International Journal of Financial Studies,Huehn-Scholz: alpha momentum (ranking on estimated alphas) vs price momentum; alternative residual-type ranking.,
LIT212,lit_en_momentum.csv,EN-083,EN,,journal,2018,Residual momentum in Japan,https://doi.org/10.1016/j.jempfin.2017.11.005,https://doi.org/10.1016/j.jempfin.2017.11.005,Journal of Empirical Finance,Residual momentum profitable in Japan where raw momentum famously fails; strongest possible out-of-sample test.,
LIT213,lit_en_momentum.csv,EN-084,EN,,journal,2020,The idiosyncratic momentum anomaly,https://doi.org/10.1016/j.iref.2020.05.008,https://doi.org/10.1016/j.iref.2020.05.008,International Review of Economics & Finance,Blitz-Hanauer-Vidojevic: idiosyncratic momentum works globally and survives factor adjustments; robustness of residual momentum.,
LIT214,lit_en_momentum.csv,EN-085,EN,,journal,2000,Industry Momentum and Sector Mutual Funds,https://doi.org/10.2469/faj.v56.n4.2372,https://doi.org/10.2469/faj.v56.n4.2372,Financial Analysts Journal,O'Neal: sector-fund momentum rotation profitable pre-ETF; earliest sector-rotation fund evidence.,
LIT215,lit_en_momentum.csv,EN-086,EN,,journal,2007,A Quantitative Approach to Tactical Asset Allocation,https://doi.org/10.3905/jwm.2007.674809,https://doi.org/10.3905/jwm.2007.674809,The Journal of Wealth Management,Faber: 10-month SMA timing on five asset classes; the classic TAA baseline every rotation book is judged against.,
LIT216,lit_en_momentum.csv,EN-087,EN,,working-ssrn,2010,Relative Strength Strategies for Investing,https://doi.org/10.2139/ssrn.1585517,https://doi.org/10.2139/ssrn.1585517,SSRN working paper,Faber: top-N relative strength rotation among sectors/assets; direct ancestor of our ETF rotation rules.,
LIT217,lit_en_momentum.csv,EN-088,EN,,working-ssrn,2012,Market Timing with Moving Averages,https://doi.org/10.2139/ssrn.2135337,https://doi.org/10.2139/ssrn.2135337,SSRN working paper,Glabadanidis: MA timing looks great but is plagued by look-ahead/microstructure issues; required skepticism.,
LIT218,lit_en_momentum.csv,EN-089,EN,,working-ssrn,2012,Risk Premia Harvesting Through Dual Momentum,https://doi.org/10.2139/ssrn.2042750,https://doi.org/10.2139/ssrn.2042750,SSRN working paper,Antonacci: dual momentum = relative strength across modules + absolute momentum gate; the GEM design our GEM book copies.,
LIT219,lit_en_momentum.csv,EN-090,EN,,working-ssrn,2013,Absolute Momentum: A Simple Rule-Based Strategy and Universal Trend-Following Overlay,https://doi.org/10.2139/ssrn.2244633,https://doi.org/10.2139/ssrn.2244633,SSRN Electronic Journal,Antonacci: absolute momentum as a universal trend overlay - the 12m excess-return gate we use for risk-off.,
LIT220,lit_en_momentum.csv,EN-091,EN,,book,2014,Dual Momentum Investing: An Innovative Strategy for Higher Returns with Lower Risk,https://www.mheducation.com/highered/mhp/product/dual-momentum-investing-innovative-strategy-higher-returns-lower-risk.html,https://mheducation.com/highered/mhp/product/dual-momentum-investing-innovative-strategy-higher-returns-lower-risk.html,McGraw-Hill,Antonacci's book-length treatment of dual momentum (GEM); accessible statement of the full strategy and its evidence.,
LIT221,lit_en_momentum.csv,EN-092,EN,,working-ssrn,2015,Momentum and Markowitz: A Golden Combination,https://doi.org/10.2139/ssrn.2606884,https://doi.org/10.2139/ssrn.2606884,SSRN working paper,Keller-Butler EAA: momentum plus correlation-aware weights ('golden combination') for multi-asset rotation.,
LIT222,lit_en_momentum.csv,EN-093,EN,,working-ssrn,2016,Protective Asset Allocation (PAA): A Simple Momentum-Based Alternative for Term Deposits,https://doi.org/10.2139/ssrn.2759734,https://doi.org/10.2139/ssrn.2759734,SSRN Electronic Journal,Keller-Keuning PAA: breadth-based capital-preservation switch to bonds; blueprint for breadth on/off gates.,
LIT223,lit_en_momentum.csv,EN-094,EN,,working-ssrn,2017,Breadth Momentum and Vigilant Asset Allocation (VAA): Winning More by Losing Less,https://doi.org/10.2139/ssrn.3002624,https://doi.org/10.2139/ssrn.3002624,SSRN Electronic Journal,Keller-Keuning VAA: aggressive dual momentum with breadth momentum crash protection; fast risk-off variant.,
LIT224,lit_en_momentum.csv,EN-095,EN,,journal,2018,Revisiting the Profitability of Market Timing with Moving Averages,https://doi.org/10.1111/irfi.12132,https://doi.org/10.1111/irfi.12132,International Review of Finance,Zakamulin: revisits MA timing profitability with proper statistics; tempered conclusions on timing value.,
LIT225,lit_en_momentum.csv,EN-096,EN,,arxiv,2026,Continuous Timing Signals for Growth-Defensive Style Allocation,https://arxiv.org/abs/2605.20636,https://arxiv.org/abs/2605.20636,arXiv preprint,2026 arXiv: continuous timing signals for growth-vs-defensive style rotation; recent style-timing design.,
LIT226,lit_en_momentum.csv,EN-097,EN,,journal,2013,Can exchange traded funds be used to exploit industry and country momentum?,https://doi.org/10.1007/s11408-013-0207-8,https://doi.org/10.1007/s11408-013-0207-8,Financial Markets and Portfolio Management,Andreu-Swinkels-Tjong-A-Tjoe: country and industry momentum are tradable with ETFs; feasibility check for ETF rotation.,
LIT227,lit_en_momentum.csv,EN-098,EN,,working-ssrn,2014,Price Dynamics and Liquidity of Exchange-Traded Funds,https://doi.org/10.2139/ssrn.2429509,https://doi.org/10.2139/ssrn.2429509,SSRN Electronic Journal,Madhavan-Sobczyk: ETF price dynamics and staleness vs NAV; measurement issues when backtesting ETF closes.,
LIT228,lit_en_momentum.csv,EN-099,EN,,journal,2015,Momentum strategies with stock index exchange-traded funds,https://doi.org/10.1016/j.najef.2015.04.003,https://doi.org/10.1016/j.najef.2015.04.003,The North American Journal of Economics and Finance,Tse: momentum strategies implemented with index ETFs; costs and turnover of practical ETF momentum.,
LIT229,lit_en_momentum.csv,EN-100,EN,,working-ssrn,2017,Can ETFs Increase Market Fragility? Effect of Information Linkages in ETF Markets,https://doi.org/10.2139/ssrn.2740699,https://doi.org/10.2139/ssrn.2740699,SSRN Electronic Journal,Bhattacharya-O'Hara: information linkages can make ETFs propagate shocks across markets (fragility).,
LIT230,lit_en_momentum.csv,EN-101,EN,,journal,2017,Is there a dark side to exchange traded funds? An information perspective,https://doi.org/10.1007/s11142-017-9400-8,https://doi.org/10.1007/s11142-017-9400-8,Review of Accounting Studies,Israeli-Lee-Sridharan: ETF ownership can degrade underlying price informativeness; cost of the ETF wrapper.,
LIT231,lit_en_momentum.csv,EN-102,EN,,journal,2018,Do ETFs Increase Volatility?,https://doi.org/10.1111/jofi.12727,https://doi.org/10.1111/jofi.12727,The Journal of Finance,Ben-David-Franzoni-Moussawi: ETF arbitrage propagates liquidity shocks and raises constituent volatility; ETF microstructure risk.,
LIT232,lit_en_momentum.csv,EN-103,EN,,journal,2018,Exchange traded funds and asset return correlations,https://doi.org/10.1111/eufm.12137,https://doi.org/10.1111/eufm.12137,European Financial Management,Da-Shive: ETF trading raises return comovement of constituents; relevant to correlation filters in rotation books.,
LIT233,lit_en_momentum.csv,EN-104,EN,,journal,2020,Gauging the effectiveness of sector rotation strategies: evidence from the USA and Europe,https://doi.org/10.1057/s41260-020-00161-6,https://doi.org/10.1057/s41260-020-00161-6,Journal of Asset Management,Alexiou-Tyagi: US/Europe sector-rotation strategies evaluated; evidence on what rotation logic survives costs.,
LIT234,lit_en_momentum.csv,EN-105,EN,,journal,2021,ETF Activity and Informational Efficiency of Underlying Securities,https://doi.org/10.1287/mnsc.2019.3427,https://doi.org/10.1287/mnsc.2019.3427,Management Science,Glosten-Nallareddy-Zou: ETF activity improves short-horizon informational efficiency for small stocks.,
LIT235,lit_en_momentum.csv,EN-106,EN,,journal,2021,"ETF Arbitrage, Non-Fundamental Demand, and Return Predictability",https://doi.org/10.1093/rof/rfaa027,https://doi.org/10.1093/rof/rfaa027,Review of Finance,Brown-Davies-Ringgenberg: ETF flows are non-fundamental demand whose reversal is predictable; flow-based signal and warning.,
LIT236,lit_en_momentum.csv,EN-107,EN,,journal,2021,Intraday arbitrage between ETFs and their underlying portfolios,https://doi.org/10.1016/j.jfineco.2021.04.023,https://doi.org/10.1016/j.jfineco.2021.04.023,Journal of Financial Economics,Box et al: intraday ETF-NAV arbitrage mechanics; how premiums/discounts close - relevant to fill quality.,
LIT237,lit_en_momentum.csv,EN-108,EN,,journal,2021,The Active World of Passive Investing,https://doi.org/10.1093/rof/rfab021,https://doi.org/10.1093/rof/rfab021,Review of Finance,Easley et al: 'passive' ETFs host highly active trading strategies; taxonomy of ETF use including rotation.,
LIT238,lit_en_momentum.csv,EN-109,EN,,arxiv,2021,Two-Stage Sector Rotation Methodology Using Machine Learning and Deep Learning Techniques,https://arxiv.org/abs/2108.02838,https://arxiv.org/abs/2108.02838,arXiv preprint,Karatas-Hirsa: two-stage ML sector-rotation methodology on sector ETFs; ML variant of the rotation problem.,
LIT239,lit_en_momentum.csv,EN-110,EN,,journal,2002,Contrarian and momentum strategies in the China stock market: 1993–2000,https://doi.org/10.1016/s0927-538x(02)00046-x,https://doi.org/10.1016/s0927-538x(02)00046-x,Pacific-Basin Finance Journal,Kang-Liu-Ni: first major contrarian/momentum study on A-shares (1993-2000); short-horizon reversal dominates.,
LIT240,lit_en_momentum.csv,EN-111,EN,,journal,2004,Profitability of return and volume-based investment strategies in China's stock market,https://doi.org/10.1016/j.pacfin.2003.12.002,https://doi.org/10.1016/j.pacfin.2003.12.002,Pacific-Basin Finance Journal,Wang-Chin: volume-conditioned momentum/reversal in China; early evidence volume changes everything.,
LIT241,lit_en_momentum.csv,EN-112,EN,,working-nber,2005,Speculative Trading and Stock Prices: Evidence from Chinese A-B Share Premia,https://doi.org/10.3386/w11362,https://doi.org/10.3386/w11362,NBER working paper,Mei-Scheinkman-Xiong: A-B share premia driven by speculative trading intensity; turnover as speculation proxy.,
LIT242,lit_en_momentum.csv,EN-113,EN,,journal,2008,Momentum strategies and stock returns: Chinese evidence,https://doi.org/10.1016/j.pacfin.2007.10.001,https://doi.org/10.1016/j.pacfin.2007.10.001,Pacific-Basin Finance Journal,Naughton et al: price momentum present in Shanghai stocks; one of the pro-momentum China datapoints.,
LIT243,lit_en_momentum.csv,EN-114,EN,,journal,2010,On the predictability of Chinese stock returns,https://doi.org/10.1016/j.pacfin.2010.04.003,https://doi.org/10.1016/j.pacfin.2010.04.003,Pacific-Basin Finance Journal,Chen et al: predictability of Chinese returns from fundamentals; early comprehensive A-share cross-section.,
LIT244,lit_en_momentum.csv,EN-115,EN,,journal,2011,"Momentum trading, mean reversal and overreaction in Chinese stock market",https://doi.org/10.1007/s11156-010-0206-z,https://doi.org/10.1007/s11156-010-0206-z,Review of Quantitative Finance and Accounting,Wu: A-share momentum/reversal and overreaction decomposition; reversal-heavy conclusion.,
LIT245,lit_en_momentum.csv,EN-116,EN,,journal,2011,The Chinese Warrants Bubble,https://doi.org/10.1257/aer.101.6.2723,https://doi.org/10.1257/aer.101.6.2723,American Economic Review,Xiong-Yu: Chinese warrants bubble - textbook retail speculation; why crash overlays matter in A-share products.,
LIT246,lit_en_momentum.csv,EN-117,EN,,journal,2014,Momentum returns and information uncertainty: Evidence from China,https://doi.org/10.1016/j.pacfin.2014.10.002,https://doi.org/10.1016/j.pacfin.2014.10.002,Pacific-Basin Finance Journal,Cheema-Nartea: momentum exists in China conditional on information uncertainty; where A-share momentum hides.,
LIT247,lit_en_momentum.csv,EN-118,EN,,journal,2015,Shell Games: The Long-Term Performance of Chinese Reverse-Merger Firms,https://doi.org/10.2308/accr-50960,https://doi.org/10.2308/accr-50960,The Accounting Review,Lee-Li-Zhang: Chinese reverse-merger (shell) firm performance; the shell-value channel behind CH-3's size fix.,
LIT248,lit_en_momentum.csv,EN-119,EN,,journal,2015,Size and price-to-book effects: Evidence from the Chinese stock markets,https://doi.org/10.1016/j.pacfin.2015.02.003,https://doi.org/10.1016/j.pacfin.2015.02.003,Pacific-Basin Finance Journal,Hilliard-Zhang: size and price-to-book in A-shares; fundamental cross-section before CH-3.,
LIT249,lit_en_momentum.csv,EN-120,EN,,journal,2016,Speculative Trading and Stock Returns,https://doi.org/10.1093/rof/rfv059,https://doi.org/10.1093/rof/rfv059,Review of Finance,Pan-Tang-Xu: speculative trading explains many China return patterns; turnover-based mispricing channel.,
LIT250,lit_en_momentum.csv,EN-121,EN,,journal,2017,Cross-sectional stock return predictability in China,https://doi.org/10.1080/1351847x.2014.997369,https://doi.org/10.1080/1351847x.2014.997369,The European Journal of Finance,"Cakici-Chan-Topyan: cross-sectional predictability in China A-shares; momentum weak, reversal and liquidity strong.",
LIT251,lit_en_momentum.csv,EN-122,EN,,journal,2017,Do extreme returns matter in emerging markets? Evidence from the Chinese stock market,https://doi.org/10.1016/j.jbankfin.2016.12.008,https://doi.org/10.1016/j.jbankfin.2016.12.008,Journal of Banking & Finance,Nartea et al: MAX/extreme-return preference priced in China; lottery demand shapes A-share tails.,
LIT252,lit_en_momentum.csv,EN-123,EN,,journal,2017,"Momentum, idiosyncratic volatility and market dynamics: Evidence from China",https://doi.org/10.1016/j.pacfin.2017.09.001,https://doi.org/10.1016/j.pacfin.2017.09.001,Pacific-Basin Finance Journal,Cheema-Nartea: momentum vs idiosyncratic volatility and market states in China; regime dependence of A-share momentum.,
LIT253,lit_en_momentum.csv,EN-124,EN,,journal,2017,Time series momentum and contrarian effects in the Chinese stock market,https://doi.org/10.1016/j.physa.2017.04.139,https://doi.org/10.1016/j.physa.2017.04.139,Physica A: Statistical Mechanics and its Applications,Shi-Zhou: time-series momentum at short horizons flips to contrarian at long horizons in China; TSMOM-specific A-share evidence.,
LIT254,lit_en_momentum.csv,EN-125,EN,,journal,2018,Anomalies in Chinese A-Shares,https://doi.org/10.3905/jpm.2018.44.7.108,https://doi.org/10.3905/jpm.2018.44.7.108,The Journal of Portfolio Management,"Hsu et al: which US anomalies replicate in A-shares - momentum fails, reversal/turnover work; anomaly map for China.",
LIT255,lit_en_momentum.csv,EN-126,EN,,journal,2019,Intraday momentum and reversal in Chinese stock market,https://doi.org/10.1016/j.frl.2019.04.002,https://doi.org/10.1016/j.frl.2019.04.002,Finance Research Letters,Chu-Gu-Zhou: intraday momentum in China's first/last half-hours; microstructure-level A-share momentum.,
LIT256,lit_en_momentum.csv,EN-128,EN,,journal,2020,Which is the better fourth factor in China? Reversal or turnover?,https://doi.org/10.1016/j.pacfin.2020.101347,https://doi.org/10.1016/j.pacfin.2020.101347,Pacific-Basin Finance Journal,Lin-Huang et al: reversal beats turnover as China's fourth factor; ranking of A-share factor candidates.,
LIT257,lit_en_momentum.csv,EN-129,EN,,journal,2021,Anomalies in the China A-share market,https://doi.org/10.1016/j.pacfin.2021.101607,https://doi.org/10.1016/j.pacfin.2021.101607,Pacific-Basin Finance Journal,Jansen et al: comprehensive A-share anomaly replication with local adjustments; updated China factor zoo.,
LIT258,lit_en_momentum.csv,EN-130,EN,,journal,2021,The real value of China's stock market,https://doi.org/10.1016/j.jfineco.2020.08.012,https://doi.org/10.1016/j.jfineco.2020.08.012,Journal of Financial Economics,Carpenter-Lu-Whitelaw: A-share price informativeness has risen to US levels; China market efficiency context.,
LIT259,lit_en_momentum.csv,EN-131,EN,,journal,2022,A new momentum measurement in the Chinese stock market,https://doi.org/10.1016/j.pacfin.2022.101759,https://doi.org/10.1016/j.pacfin.2022.101759,Pacific-Basin Finance Journal,Li et al: new momentum measurement tailored to China's short-cycle market; alternative signal definition.,
LIT260,lit_en_momentum.csv,EN-132,EN,,journal,2022,Corporate actions and the manipulation of retail investors in China: An analysis of stock splits,https://doi.org/10.1016/j.jfineco.2021.09.018,https://doi.org/10.1016/j.jfineco.2021.09.018,Journal of Financial Economics,Titman-Wei-Zhao: stock-split manipulation around SEOs in China; corporate actions can fake momentum signals.,
LIT261,lit_en_momentum.csv,EN-133,EN,,journal,2022,Machine learning in the Chinese stock market,https://doi.org/10.1016/j.jfineco.2021.08.017,https://doi.org/10.1016/j.jfineco.2021.08.017,Journal of Financial Economics,Leippold-Wang-Zhou: ML return prediction in China - retail dominance makes liquidity/vol signals strongest; direct A-share evidence.,
LIT262,lit_en_momentum.csv,EN-134,EN,,journal,2022,"Momentum, Reversals, and Investor Clientele",https://doi.org/10.1093/rof/rfac010,https://doi.org/10.1093/rof/rfac010,Review of Finance,Chui-Subrahmanyam-Titman: momentum/reversal depend on investor clientele - key to China's reversal dominance.,
LIT263,lit_en_momentum.csv,EN-135,EN,,journal,2022,Price overreaction to up-limit events and revised momentum strategies in the Chinese stock market,https://doi.org/10.1016/j.econmod.2022.105910,https://doi.org/10.1016/j.econmod.2022.105910,Economic Modelling,Liu-Wu-Zhu: up-limit (limit-up) events cause overreaction; revised momentum strategies that avoid limit distortion - T+1 relevant.,
LIT264,lit_en_momentum.csv,EN-136,EN,,journal,2023,"Momentum effect and contrarian effect in China's A-share market, under registration-based system",https://doi.org/10.1016/j.pacfin.2023.102126,https://doi.org/10.1016/j.pacfin.2023.102126,Pacific-Basin Finance Journal,Huang et al 2023: momentum vs contrarian effects under the registration-based IPO reform; the post-2019 regime we trade in.,
LIT265,lit_en_momentum.csv,EN-137,EN,,arxiv,2024,Analyst Reports and Stock Performance: Evidence from the Chinese Market,https://arxiv.org/abs/2411.08726,https://arxiv.org/abs/2411.08726,arXiv preprint,2024 arXiv: analyst-report tone predicts A-share performance; text-based alternative signal for China.,
LIT266,lit_en_momentum.csv,EN-138,EN,,journal,2024,Dissecting the Long-Term Performance of the Chinese Stock Market,https://doi.org/10.1111/jofi.13312,https://doi.org/10.1111/jofi.13312,The Journal of Finance,Allen et al 2024 JF: dissects why Chinese listed-market long-run returns lagged GDP growth; the A-share base-rate context.,
LIT267,lit_en_momentum.csv,EN-139,EN,,arxiv,2024,Enhancement of Price Trend Trading Strategies via Image-Induced Importance Weights,https://arxiv.org/abs/2408.08483,https://arxiv.org/abs/2408.08483,arXiv preprint,2024 arXiv: image-induced importance weights improve price-trend strategies in Chinese data.,
LIT268,lit_en_momentum.csv,EN-140,EN,,journal,2024,Factor momentum in the Chinese stock market,https://doi.org/10.1016/j.jempfin.2023.101458,https://doi.org/10.1016/j.jempfin.2023.101458,Journal of Empirical Finance,Ma-Liao-Jiang 2024: factor momentum exists in China and subsumes stock momentum; factor-rotation evidence for A-shares.,
LIT269,lit_en_momentum.csv,EN-141,EN,,arxiv,2025,Replication of Reference-Dependent Preferences and the Risk-Return Trade-Off in China,https://arxiv.org/abs/2505.20608,https://arxiv.org/abs/2505.20608,arXiv preprint,2025 arXiv: replication of reference-dependent preference (CGO) effects and risk-return trade-off in China.,
LIT270,lit_en_momentum.csv,EN-142,EN,,journal,2006,The Cross-Section of Volatility and Expected Returns,https://doi.org/10.1111/j.1540-6261.2006.00836.x,https://doi.org/10.1111/j.1540-6261.2006.00836.x,The Journal of Finance,Ang et al: IVOL puzzle - high idiosyncratic vol predicts low returns; interacts with momentum screens.,
LIT271,lit_en_momentum.csv,EN-143,EN,,journal,2012,The short of it: Investor sentiment and anomalies,https://doi.org/10.1016/j.jfineco.2011.12.001,https://doi.org/10.1016/j.jfineco.2011.12.001,Journal of Financial Economics,Stambaugh-Yu-Yuan: anomalies strongest after high sentiment via overpriced short legs; sentiment conditioning framework.,
LIT272,lit_en_momentum.csv,EN-144,EN,,journal,2015,Arbitrage Asymmetry and the Idiosyncratic Volatility Puzzle,https://doi.org/10.1111/jofi.12286,https://doi.org/10.1111/jofi.12286,The Journal of Finance,Stambaugh-Yu-Yuan: arbitrage asymmetry explains the IVOL puzzle; mispricing-side interpretation of anomalies.,
LIT273,lit_en_momentum.csv,EN-145,EN,,journal,2016,Does Academic Research Destroy Stock Return Predictability?,https://doi.org/10.1111/jofi.12365,https://doi.org/10.1111/jofi.12365,The Journal of Finance,McLean-Pontiff: anomaly returns decay ~50% post-publication; expected live-vs-backtest haircut.,
LIT274,lit_en_momentum.csv,EN-146,EN,,journal,2016,… and the Cross-Section of Expected Returns,https://doi.org/10.1093/rfs/hhv059,https://doi.org/10.1093/rfs/hhv059,Review of Financial Studies,Harvey-Liu-Zhu: multiple-testing haircut for factor discoveries (t>3); the standard our backtests should be judged by.,
LIT275,lit_en_momentum.csv,EN-147,EN,,journal,2018,Market intraday momentum,https://doi.org/10.1016/j.jfineco.2018.05.009,https://doi.org/10.1016/j.jfineco.2018.05.009,Journal of Financial Economics,Gao et al: first-half-hour return predicts last-half-hour; intraday momentum benchmark (relevant to close-fill timing).,
LIT276,lit_en_momentum.csv,EN-148,EN,,journal,2019,The cross-section of emerging market stock returns,https://doi.org/10.1016/j.ememar.2018.11.009,https://doi.org/10.1016/j.ememar.2018.11.009,Emerging Markets Review,Hanauer-Lauterbach: EM factor premia comparison; momentum robust in EM ex-China.,
LIT277,lit_en_momentum.csv,EN-149,EN,,journal,2020,Empirical Asset Pricing via Machine Learning,https://doi.org/10.1093/rfs/hhaa009,https://doi.org/10.1093/rfs/hhaa009,The Review of Financial Studies,Gu-Kelly-Xiu: ML for asset pricing; momentum-family signals dominate importance rankings - method template.,
LIT278,lit_en_momentum.csv,EN-150,EN,,journal,2020,Replicating Anomalies,https://doi.org/10.1093/rfs/hhy131,https://doi.org/10.1093/rfs/hhy131,The Review of Financial Studies,Hou-Xue-Zhang: most anomalies fail replication with microcap controls; momentum survives - bar for our claims.,
